entity_uri ,entity_name 
http://purl.obolibrary.org/obo/PO_0025057 ,subterranean tuber cortex 
http://purl.obolibrary.org/obo/PO_0030088 ,lateral root spine 
http://purl.obolibrary.org/obo/PO_0006022 ,bundle sheath extension 
http://purl.obolibrary.org/obo/PO_0001042 ,functional specialization of the endosperm stage 
http://purl.obolibrary.org/obo/PO_0025262 ,ovary septum 
http://purl.obolibrary.org/obo/PO_0005046 ,periderm 
http://purl.obolibrary.org/obo/PO_0006415 ,pedicel of ear spikelet 
http://purl.obolibrary.org/obo/PO_0030072 ,costa 
http://purl.obolibrary.org/obo/PO_0025209 ,stamen trichome 
http://purl.obolibrary.org/obo/PO_0008010 ,adaxial nucellar projection 
http://purl.obolibrary.org/obo/PO_0009013 ,portion of meristem tissue 
http://purl.obolibrary.org/obo/PO_0009018 ,basal endosperm transfer cell 
http://purl.obolibrary.org/obo/PO_0009038 ,palea 
http://purl.obolibrary.org/obo/PO_0020147 ,root apical meristem 
http://purl.obolibrary.org/obo/PO_0007631 ,plant embryo development stage 
http://purl.obolibrary.org/obo/PO_0025588 ,flower meristem transition stage 
http://purl.obolibrary.org/obo/PO_0030023 ,gametophore axis meristematic apical cell 
http://purl.obolibrary.org/obo/PO_0025302 ,somatic plant embryo 
http://purl.obolibrary.org/obo/PO_0025602 ,microgametophyte development stage 
http://purl.obolibrary.org/obo/PO_0003022 ,lateral root cap of primary root 
http://purl.obolibrary.org/obo/PO_0006077 ,protophloem 
http://purl.obolibrary.org/obo/PO_0000025 ,root tip 
http://purl.obolibrary.org/obo/PO_0007110 ,2.09 main shoot and axillary shoots visible at nine or more nodes stage 
http://purl.obolibrary.org/obo/PO_0025203 ,pericarp vascular bundle 
http://purl.obolibrary.org/obo/PO_0006303 ,L1 
http://purl.obolibrary.org/obo/PO_0009037 ,lemma 
http://purl.obolibrary.org/obo/PO_0000201 ,chalazal cyst 
http://purl.obolibrary.org/obo/PO_0025406 ,sieve element 
http://purl.obolibrary.org/obo/PO_0020092 ,obsolete megagametophyte 
http://purl.obolibrary.org/obo/PO_0006321 ,primary inflorescence branch 
http://purl.obolibrary.org/obo/PO_0007518 ,crown root emergence stage 
http://purl.obolibrary.org/obo/PO_0004526 ,axial secondary xylem parenchyma cell 
http://purl.obolibrary.org/obo/PO_0007087 ,2.01 main shoot and axillary shoots visible at one node stage 
http://purl.obolibrary.org/obo/PO_0025361 ,leaf tendril 
http://purl.obolibrary.org/obo/PO_0007025 ,IE.00 inflorescence tip just visible above flag leaf sheath stage 
http://purl.obolibrary.org/obo/PO_0025570 ,vascular leaf development stage 
http://purl.obolibrary.org/obo/PO_0025430 ,phyllome anlagen 
http://purl.obolibrary.org/obo/PO_0030027 ,thallus 
http://purl.obolibrary.org/obo/PO_0000039 ,shoot axis vascular system 
http://purl.obolibrary.org/obo/PO_0025166 ,papilla cell 
http://purl.obolibrary.org/obo/PO_0025201 ,megasporangium 
http://purl.obolibrary.org/obo/PO_0025327 ,keel 
http://purl.obolibrary.org/obo/PO_0020005 ,placentoid 
http://purl.obolibrary.org/obo/PO_0025349 ,awn 
http://purl.obolibrary.org/obo/PO_0020100 ,hypocotyl 
http://purl.obolibrary.org/obo/PO_0025381 ,spongy mesophyll intercellular space 
http://purl.obolibrary.org/obo/PO_0025296 ,plant embryo radicle 
http://purl.obolibrary.org/obo/PO_0009078 ,pistillode 
http://purl.obolibrary.org/obo/PO_0028003 ,gametophyte development stage 
http://purl.obolibrary.org/obo/PO_0000033 ,fruit valve 
http://purl.obolibrary.org/obo/PO_0025398 ,phyllome substomatal cavity 
http://purl.obolibrary.org/obo/PO_0000034 ,vascular system 
http://purl.obolibrary.org/obo/PO_0020131 ,lateral root cap 
http://purl.obolibrary.org/obo/PO_0025466 ,cell death stage of secondary xylem 
http://purl.obolibrary.org/obo/PO_0025054 ,aerial tuber pith 
http://purl.obolibrary.org/obo/PO_0006007 ,anther wall secondary parietal cell layer 
http://purl.obolibrary.org/obo/PO_0005848 ,secondary xylem 
http://purl.obolibrary.org/obo/PO_0006340 ,adult vascular leaf 
http://purl.obolibrary.org/obo/PO_0007010 ,whole plant fruit ripening stage 
http://purl.obolibrary.org/obo/PO_0025071 ,terminal reproductive bud 
http://purl.obolibrary.org/obo/PO_0009047 ,stem 
http://purl.obolibrary.org/obo/PO_0030018 ,gametophore 
http://purl.obolibrary.org/obo/PO_0025257 ,primary root elongation zone 
http://purl.obolibrary.org/obo/PO_0025150 ,sepal tip 
http://purl.obolibrary.org/obo/PO_0008025 ,central zone of the petiole 
http://purl.obolibrary.org/obo/PO_0006352 ,upper floret of sessile spikelet of ear 
http://purl.obolibrary.org/obo/PO_0006358 ,tassel spikelet pair meristem 
http://purl.obolibrary.org/obo/PO_0030046 ,protonema meristematic apical cell 
http://purl.obolibrary.org/obo/PO_0005421 ,parenchyma 
http://purl.obolibrary.org/obo/PO_0005022 ,ovary wall 
http://purl.obolibrary.org/obo/PO_0007620 ,ovule primordium visible stage 
http://purl.obolibrary.org/obo/PO_0006316 ,upper floret of sessile spikelet of tassel 
http://purl.obolibrary.org/obo/PO_0020091 ,obsolete microgametophyte 
http://purl.obolibrary.org/obo/PO_0025136 ,free tepal 
http://purl.obolibrary.org/obo/PO_0004520 ,libriform fiber cell 
http://purl.obolibrary.org/obo/PO_0025112 ,primary infructescence branch 
http://purl.obolibrary.org/obo/PO_0007116 ,LP.11 eleven leaves visible stage 
http://purl.obolibrary.org/obo/PO_0030022 ,gametophore stem 
http://purl.obolibrary.org/obo/PO_0009065 ,hypanthium 
http://purl.obolibrary.org/obo/PO_0009032 ,petal 
http://purl.obolibrary.org/obo/PO_0004010 ,meristematic cell 
http://purl.obolibrary.org/obo/PO_0025211 ,leaf adaxial trichome 
http://purl.obolibrary.org/obo/PO_0025275 ,procambium 
http://purl.obolibrary.org/obo/PO_0001047 ,lemma development stage 
http://purl.obolibrary.org/obo/PO_0030057 ,alar cell 
http://purl.obolibrary.org/obo/PO_0025593 ,shoot-borne internode root 
http://purl.obolibrary.org/obo/PO_0025348 ,phyllome lamina vein 
http://purl.obolibrary.org/obo/PO_0025331 ,ray flower 
http://purl.obolibrary.org/obo/PO_0025414 ,secondary thickening meristem 
http://purl.obolibrary.org/obo/PO_0025075 ,non-vascular leaf 
http://purl.obolibrary.org/obo/PO_0025371 ,seed trichome elongation stage 
http://purl.obolibrary.org/obo/PO_0000029 ,root hair tip 
http://purl.obolibrary.org/obo/PO_0007006 ,IL.00 inflorescence just visible stage 
http://purl.obolibrary.org/obo/PO_0007123 ,LP.06 six leaves visible stage 
http://purl.obolibrary.org/obo/PO_0005030 ,lupulin gland 
http://purl.obolibrary.org/obo/PO_0025314 ,microsporangium tapetum 
http://purl.obolibrary.org/obo/PO_0007605 ,androecium development stage 
http://purl.obolibrary.org/obo/PO_0007074 ,SE.15 fifteen nodes or internodes visible stage 
http://purl.obolibrary.org/obo/PO_0000032 ,tetrad of microspores 
http://purl.obolibrary.org/obo/PO_0004545 ,shoot-borne shoot system 
http://purl.obolibrary.org/obo/PO_0004540 ,fruit columella 
http://purl.obolibrary.org/obo/PO_0007079 ,SE.00 stem elongation begins stage 
http://purl.obolibrary.org/obo/PO_0009012 ,plant structure development stage 
http://purl.obolibrary.org/obo/PO_0025014 ,scale leaf margin 
http://purl.obolibrary.org/obo/PO_0006018 ,leaf adaxial epidermis 
http://purl.obolibrary.org/obo/PO_0020043 ,compound leaf 
http://purl.obolibrary.org/obo/PO_0019024 ,seed operculum 
http://purl.obolibrary.org/obo/PO_0025198 ,shoot axis stele 
http://purl.obolibrary.org/obo/PO_0025426 ,phloem development stage 
http://purl.obolibrary.org/obo/PO_0009062 ,gynoecium 
http://purl.obolibrary.org/obo/PO_0025559 ,diarch protoxylem 
http://purl.obolibrary.org/obo/PO_0025156 ,bract tip 
http://purl.obolibrary.org/obo/PO_0025359 ,sorus 
http://purl.obolibrary.org/obo/PO_0030032 ,seta 
http://purl.obolibrary.org/obo/PO_0001026 ,D locules established stage 
http://purl.obolibrary.org/obo/PO_0007002 ,IE.03 3/4 of inflorescence emerged from flag leaf sheath stage 
http://purl.obolibrary.org/obo/PO_0025340 ,gametophyte vegetative stage 
http://purl.obolibrary.org/obo/PO_0025029 ,shoot axis 
http://purl.obolibrary.org/obo/PO_0025308 ,megasporangium wall 
http://purl.obolibrary.org/obo/PO_0009041 ,fertile lemma 
http://purl.obolibrary.org/obo/PO_0009107 ,tassel inflorescence branch meristem 
http://purl.obolibrary.org/obo/PO_0025417 ,xylem vessel 
http://purl.obolibrary.org/obo/PO_0025439 ,cambial zone 
http://purl.obolibrary.org/obo/PO_0025393 ,pappus 
http://purl.obolibrary.org/obo/PO_0004009 ,silica cell 
http://purl.obolibrary.org/obo/PO_0006091 ,embryogenic callus 
http://purl.obolibrary.org/obo/PO_0020046 ,palmate leaf 
http://purl.obolibrary.org/obo/PO_0025571 ,multi-tissue plant structure development stage 
http://purl.obolibrary.org/obo/PO_0009049 ,inflorescence 
http://purl.obolibrary.org/obo/PO_0020096 ,egg apparatus 
http://purl.obolibrary.org/obo/PO_0000071 ,companion cell 
http://purl.obolibrary.org/obo/PO_0009052 ,flower pedicel 
http://purl.obolibrary.org/obo/PO_0007521 ,C3.1 metaxylem differentiation of root. 
http://purl.obolibrary.org/obo/PO_0030042 ,peristome 
http://purl.obolibrary.org/obo/PO_0009063 ,epicalyx 
http://purl.obolibrary.org/obo/PO_0006362 ,embryo shoot apical meristem 
http://purl.obolibrary.org/obo/PO_0007532 ,obsolete plant growth and development terms 
http://purl.obolibrary.org/obo/PO_0007041 ,inflorescence emergence stage 
http://purl.obolibrary.org/obo/PO_0025594 ,ground meristem 
http://purl.obolibrary.org/obo/PO_0000200 ,micropylar endosperm 
http://purl.obolibrary.org/obo/PO_0006051 ,endotesta 
http://purl.obolibrary.org/obo/PO_0020041 ,stipule 
http://purl.obolibrary.org/obo/PO_0025281 ,pollen 
http://purl.obolibrary.org/obo/PO_0020031 ,radicle 
http://purl.obolibrary.org/obo/PO_0004532 ,secondary xylem parenchyma 
http://purl.obolibrary.org/obo/PO_0025539 ,xylem sap 
http://purl.obolibrary.org/obo/PO_0006380 ,ear spikelet rachilla 
http://purl.obolibrary.org/obo/PO_0025505 ,fruit size 10 to 30% stage 
http://purl.obolibrary.org/obo/PO_0007109 ,SE.99 maximum stem length reached stage 
http://purl.obolibrary.org/obo/PO_0006309 ,tassel spikelet 
http://purl.obolibrary.org/obo/PO_0005648 ,palisade mesophyll 
http://purl.obolibrary.org/obo/PO_0025267 ,fruit replum 
http://purl.obolibrary.org/obo/PO_0030004 ,chloronema 
http://purl.obolibrary.org/obo/PO_0009010 ,seed 
http://purl.obolibrary.org/obo/PO_0025445 ,secondary xylem tracheary element 
http://purl.obolibrary.org/obo/PO_0004725 ,vascular leaf primordium abaxial side 
http://purl.obolibrary.org/obo/PO_0025419 ,septate fiber tracheid 
http://purl.obolibrary.org/obo/PO_0025093 ,spore capsule annulus 
http://purl.obolibrary.org/obo/PO_0007525 ,3 establishment of tissue systems stage 
http://purl.obolibrary.org/obo/PO_0025082 ,reproductive shoot system 
http://purl.obolibrary.org/obo/PO_0025272 ,ovary replum 
http://purl.obolibrary.org/obo/PO_0007124 ,6.03 30% of flowers open 
http://purl.obolibrary.org/obo/PO_0025140 ,phyllome base 
http://purl.obolibrary.org/obo/PO_0030030 ,perichaetal bract 
http://purl.obolibrary.org/obo/PO_0006048 ,seed coat epidermis 
http://purl.obolibrary.org/obo/PO_0025550 ,trichome apex 
http://purl.obolibrary.org/obo/PO_0009056 ,flower nectary 
http://purl.obolibrary.org/obo/PO_0025375 ,plant spore stage 
http://purl.obolibrary.org/obo/PO_0020017 ,intine 
http://purl.obolibrary.org/obo/PO_0025073 ,branch 
http://purl.obolibrary.org/obo/PO_0006206 ,palisade mesophyll cell 
http://purl.obolibrary.org/obo/PO_0030073 ,exothecium 
http://purl.obolibrary.org/obo/PO_0025618 ,carpel adaxial epidermis 
http://purl.obolibrary.org/obo/PO_0001049 ,lodicule development stage 
http://purl.obolibrary.org/obo/PO_0025537 ,unicellular trichome 
http://purl.obolibrary.org/obo/PO_0009073 ,stigma 
http://purl.obolibrary.org/obo/PO_0007128 ,7.06 fruit size 60% 
http://purl.obolibrary.org/obo/PO_0006053 ,petal adaxial epidermis 
http://purl.obolibrary.org/obo/PO_0001034 ,F bilocular anther stage 
http://purl.obolibrary.org/obo/PO_0007632 ,seed maturation stage 
http://purl.obolibrary.org/obo/PO_0025454 ,primary phloem sieve cell 
http://purl.obolibrary.org/obo/PO_0006076 ,metaphloem 
http://purl.obolibrary.org/obo/PO_0006306 ,obsolete shoot procambium 
http://purl.obolibrary.org/obo/PO_0007633 ,endosperm development stage 
http://purl.obolibrary.org/obo/PO_0005665 ,resin canal 
http://purl.obolibrary.org/obo/PO_0025163 ,multicellular trichome branch cell 
http://purl.obolibrary.org/obo/PO_0007603 ,calyx development stage 
http://purl.obolibrary.org/obo/PO_0025527 ,shoot system development stage 
http://purl.obolibrary.org/obo/PO_0025452 ,primary phloem sieve element 
http://purl.obolibrary.org/obo/PO_0025110 ,eighth order inflorescence branch 
http://purl.obolibrary.org/obo/PO_0020052 ,megaphyll 
http://purl.obolibrary.org/obo/PO_0020038 ,petiole 
http://purl.obolibrary.org/obo/PO_0008040 ,lodicule primordium 
http://purl.obolibrary.org/obo/PO_0001095 ,plant embryo true leaf formation stage 
http://purl.obolibrary.org/obo/PO_0006041 ,petal epidermis 
http://purl.obolibrary.org/obo/PO_0006220 ,central endosperm 
http://purl.obolibrary.org/obo/PO_0006369 ,lower glume of ear spikelet 
http://purl.obolibrary.org/obo/PO_0025084 ,reproductive bud 
http://purl.obolibrary.org/obo/PO_0025224 ,axil 
http://purl.obolibrary.org/obo/PO_0004709 ,axillary bud 
http://purl.obolibrary.org/obo/PO_0009110 ,ear inflorescence branch meristem 
http://purl.obolibrary.org/obo/PO_0025065 ,root perimedullary zone 
http://purl.obolibrary.org/obo/PO_0025300 ,embryo hypocotyl-root junction 
http://purl.obolibrary.org/obo/PO_0007082 ,LP.20 twenty or more leaves whorls visible stage 
http://purl.obolibrary.org/obo/PO_0030059 ,tmema cell 
http://purl.obolibrary.org/obo/PO_0020137 ,leaf apex 
http://purl.obolibrary.org/obo/PO_0025181 ,root elongation zone 
http://purl.obolibrary.org/obo/PO_0006338 ,embryo leaf 
http://purl.obolibrary.org/obo/PO_0030089 ,shoot-borne root spine 
http://purl.obolibrary.org/obo/PO_0003023 ,root nodule 
http://purl.obolibrary.org/obo/PO_0025520 ,leaf lamina intramarginal vein 
http://purl.obolibrary.org/obo/PO_0000059 ,root initial cell 
http://purl.obolibrary.org/obo/PO_0007067 ,LP.17 seventeen leaves visible stage 
http://purl.obolibrary.org/obo/PO_0000400 ,phloem mother cell 
http://purl.obolibrary.org/obo/PO_0007039 ,leaf trichome development stage 
http://purl.obolibrary.org/obo/PO_0008021 ,tertiary leaf vein 
http://purl.obolibrary.org/obo/PO_0025196 ,basal endosperm transfer layer 
http://purl.obolibrary.org/obo/PO_0006013 ,juice sac 
http://purl.obolibrary.org/obo/PO_0025377 ,plant embryo dormant stage 
http://purl.obolibrary.org/obo/PO_0000018 ,ovule primordium 
http://purl.obolibrary.org/obo/PO_0001015 ,K second mitotic division stage 
http://purl.obolibrary.org/obo/PO_0004706 ,flower primordium 
http://purl.obolibrary.org/obo/PO_0025141 ,phyllome tip 
http://purl.obolibrary.org/obo/PO_0025472 ,reaction wood 
http://purl.obolibrary.org/obo/PO_0020054 ,bud scale leaf 
http://purl.obolibrary.org/obo/PO_0025190 ,leaf abaxial stomatal complex 
http://purl.obolibrary.org/obo/PO_0025304 ,cultured zygote-derived plant embryo 
http://purl.obolibrary.org/obo/PO_0020135 ,root differentiation zone 
http://purl.obolibrary.org/obo/PO_0025368 ,trichome development stage 
http://purl.obolibrary.org/obo/PO_0005011 ,anther dehiscence zone 
http://purl.obolibrary.org/obo/PO_0007089 ,stem elongation stage 
http://purl.obolibrary.org/obo/PO_0025085 ,strobilus bud 
http://purl.obolibrary.org/obo/PO_0009030 ,carpel 
http://purl.obolibrary.org/obo/PO_0020130 ,central root cap 
http://purl.obolibrary.org/obo/PO_0025558 ,monarch protoxylem 
http://purl.obolibrary.org/obo/PO_0025177 ,branch trichome 
http://purl.obolibrary.org/obo/PO_0025324 ,banner petal 
http://purl.obolibrary.org/obo/PO_0007100 ,SE.16 sixteen or more nodes or internodes visible stage 
http://purl.obolibrary.org/obo/PO_0008032 ,stomatal pore 
http://purl.obolibrary.org/obo/PO_0007112 ,1 main shoot growth stage 
http://purl.obolibrary.org/obo/PO_0020053 ,microphyll 
http://purl.obolibrary.org/obo/PO_0009074 ,style 
http://purl.obolibrary.org/obo/PO_0025342 ,gametophyte dormant stage 
http://purl.obolibrary.org/obo/PO_0000067 ,proteoid root 
http://purl.obolibrary.org/obo/PO_0025549 ,trichome tip 
http://purl.obolibrary.org/obo/PO_0030085 ,protosporangium endothecium 
http://purl.obolibrary.org/obo/PO_0007505 ,1 root primordium formation stage 
http://purl.obolibrary.org/obo/PO_0006330 ,gynophore 
http://purl.obolibrary.org/obo/PO_0001185 ,plant embryo globular stage 
http://purl.obolibrary.org/obo/PO_0025124 ,multicellular plant gametangium 
http://purl.obolibrary.org/obo/PO_0020124 ,root stele 
http://purl.obolibrary.org/obo/PO_0025101 ,branch internode elongation zone 
http://purl.obolibrary.org/obo/PO_0006032 ,lemma awn 
http://purl.obolibrary.org/obo/PO_0020021 ,integument 
http://purl.obolibrary.org/obo/PO_0025470 ,plant embryo cotyledon 
http://purl.obolibrary.org/obo/PO_0025540 ,phloem sap 
http://purl.obolibrary.org/obo/PO_0006000 ,caryopsis hull 
http://purl.obolibrary.org/obo/PO_0008029 ,petiole abaxial epidermis 
http://purl.obolibrary.org/obo/PO_0025418 ,sclerid cell 
http://purl.obolibrary.org/obo/PO_0006088 ,primary sporogenous cell 
http://purl.obolibrary.org/obo/PO_0020109 ,embryo hypophysis 
http://purl.obolibrary.org/obo/PO_0025604 ,resin cell 
http://purl.obolibrary.org/obo/PO_0025220 ,stamen stomatal complex 
http://purl.obolibrary.org/obo/PO_0004525 ,secondary xylem parenchyma cell 
http://purl.obolibrary.org/obo/PO_0025355 ,corm 
http://purl.obolibrary.org/obo/PO_0025235 ,leaf stomatal pore 
http://purl.obolibrary.org/obo/PO_0020123 ,root cap 
http://purl.obolibrary.org/obo/PO_0004542 ,rhizome 
http://purl.obolibrary.org/obo/PO_0006350 ,upper floret of pedicellate spikelet of ear 
http://purl.obolibrary.org/obo/PO_0025493 ,non-pericyclic lateral root primordium 
http://purl.obolibrary.org/obo/PO_0004536 ,fruit pedicel 
http://purl.obolibrary.org/obo/PO_0025128 ,phyllome primordium 
http://purl.obolibrary.org/obo/PO_0025607 ,vegetative shoot system 
http://purl.obolibrary.org/obo/PO_0025310 ,megasporangium endothecium 
http://purl.obolibrary.org/obo/PO_0007042 ,whole plant fruit formation stage 
http://purl.obolibrary.org/obo/PO_0025379 ,intercellular space 
http://purl.obolibrary.org/obo/PO_0025241 ,second order infructescence 
http://purl.obolibrary.org/obo/PO_0030063 ,gametophore axillary hair base 
http://purl.obolibrary.org/obo/PO_0025578 ,collective phyllome structure development stage 
http://purl.obolibrary.org/obo/PO_0025412 ,albuminous cell 
http://purl.obolibrary.org/obo/PO_0009042 ,prophyll 
http://purl.obolibrary.org/obo/PO_0006378 ,ear spikelet meristem 
http://purl.obolibrary.org/obo/PO_0005039 ,primary thickening meristem 
http://purl.obolibrary.org/obo/PO_0005013 ,hypocotyl epidermis 
http://purl.obolibrary.org/obo/PO_0025312 ,megasporangium exothecium 
http://purl.obolibrary.org/obo/PO_0007524 ,B1 primary root meristem formation 
http://purl.obolibrary.org/obo/PO_0025529 ,bud dormancy stage 
http://purl.obolibrary.org/obo/PO_0000046 ,seminal root 
http://purl.obolibrary.org/obo/PO_0025396 ,phyllome lamina 
http://purl.obolibrary.org/obo/PO_0005704 ,rhexigenous aerenchyma 
http://purl.obolibrary.org/obo/PO_0006375 ,ear apical meristem 
http://purl.obolibrary.org/obo/PO_0030006 ,protonema whole plant development stage 
http://purl.obolibrary.org/obo/PO_0006314 ,upper floret of pedicellate spikelet of tassel 
http://purl.obolibrary.org/obo/PO_0000055 ,bud 
http://purl.obolibrary.org/obo/PO_0025346 ,thallus reproductive whole plant development stage 
http://purl.obolibrary.org/obo/PO_0008031 ,trichome branch 
http://purl.obolibrary.org/obo/PO_0025240 ,second order inflorescence 
http://purl.obolibrary.org/obo/PO_0007122 ,2.07 main shoot and axillary shoots visible at seven nodes stage 
http://purl.obolibrary.org/obo/PO_0007514 ,B3 crown root meristem formation 
http://purl.obolibrary.org/obo/PO_0009077 ,staminode 
http://purl.obolibrary.org/obo/PO_0030083 ,gametophore bud initial cell 
http://purl.obolibrary.org/obo/PO_0025282 ,archegonium megagametophyte 
http://purl.obolibrary.org/obo/PO_0009104 ,long lateral tassel branch meristem 
http://purl.obolibrary.org/obo/PO_0025239 ,adaxial petiole canal 
http://purl.obolibrary.org/obo/PO_0025055 ,tuber cortex 
http://purl.obolibrary.org/obo/PO_0030005 ,caulonema 
http://purl.obolibrary.org/obo/PO_0025365 ,stem apex tendril 
http://purl.obolibrary.org/obo/PO_0030080 ,rhizoid meristematic apical cell 
http://purl.obolibrary.org/obo/PO_0025545 ,anther wall tapetum cell 
http://purl.obolibrary.org/obo/PO_0004700 ,anther wall middle layer 
http://purl.obolibrary.org/obo/PO_0025076 ,axillary strobilus bud 
http://purl.obolibrary.org/obo/PO_0000021 ,petal primordium 
http://purl.obolibrary.org/obo/PO_0030033 ,antheridiophore 
http://purl.obolibrary.org/obo/PO_0009091 ,mature dispersal unit 
http://purl.obolibrary.org/obo/PO_0007017 ,sporophyte senescent stage 
http://purl.obolibrary.org/obo/PO_0030048 ,leptome 
http://purl.obolibrary.org/obo/PO_0005656 ,portion of secretory tissue 
http://purl.obolibrary.org/obo/PO_0004719 ,hilum groove 
http://purl.obolibrary.org/obo/PO_0025526 ,body cell 
http://purl.obolibrary.org/obo/PO_0005006 ,articulated laticifer 
http://purl.obolibrary.org/obo/PO_0000004 ,in vitro plant structure 
http://purl.obolibrary.org/obo/PO_0025477 ,floral organ primordium 
http://purl.obolibrary.org/obo/PO_0006372 ,lower glume of tassel spikelet 
http://purl.obolibrary.org/obo/PO_0020024 ,endothelium 
http://purl.obolibrary.org/obo/PO_0007095 ,LP.08 eight leaves visible stage 
http://purl.obolibrary.org/obo/PO_0030087 ,non-vascular leaf initial cell 
http://purl.obolibrary.org/obo/PO_0025094 ,sporangium 
http://purl.obolibrary.org/obo/PO_0001059 ,J bicellular pollen stage 
http://purl.obolibrary.org/obo/PO_0030045 ,stereid 
http://purl.obolibrary.org/obo/PO_0025043 ,shoot axis tuber periderm 
http://purl.obolibrary.org/obo/PO_0007609 ,sepals 50% of final size 
http://purl.obolibrary.org/obo/PO_0025363 ,leaf apex tendril 
http://purl.obolibrary.org/obo/PO_0002002 ,embryo basal cell 
http://purl.obolibrary.org/obo/PO_0008047 ,scutellar vascular system 
http://purl.obolibrary.org/obo/PO_0004702 ,long shoot 
http://purl.obolibrary.org/obo/PO_0020140 ,secondary leaf vein 
http://purl.obolibrary.org/obo/PO_0025403 ,vascular leaf abaxial meristem 
http://purl.obolibrary.org/obo/PO_0020136 ,ear inflorescence 
http://purl.obolibrary.org/obo/PO_0025583 ,fused petal 
http://purl.obolibrary.org/obo/PO_0025330 ,calyptra corolla 
http://purl.obolibrary.org/obo/PO_0020011 ,nexine 
http://purl.obolibrary.org/obo/PO_0030035 ,antheridium stalk 
http://purl.obolibrary.org/obo/PO_0020059 ,pollen wall 
http://purl.obolibrary.org/obo/PO_0005009 ,carpel septum 
http://purl.obolibrary.org/obo/PO_0004005 ,laticiferous cell 
http://purl.obolibrary.org/obo/PO_0005660 ,hydathode 
http://purl.obolibrary.org/obo/PO_0006063 ,ovary epidermis 
http://purl.obolibrary.org/obo/PO_0000003 ,whole plant 
http://purl.obolibrary.org/obo/PO_0005040 ,root pith 
http://purl.obolibrary.org/obo/PO_0025584 ,fused sepal 
http://purl.obolibrary.org/obo/PO_0000274 ,xylem fiber cell 
http://purl.obolibrary.org/obo/PO_0030009 ,shoot meristematic apical cell 
http://purl.obolibrary.org/obo/PO_0025497 ,collective plant structure 
http://purl.obolibrary.org/obo/PO_0002003 ,xylem vessel member 
http://purl.obolibrary.org/obo/PO_0000016 ,lateral root primordium 
http://purl.obolibrary.org/obo/PO_0004529 ,procumbent ray secondary xylem parenchyma cell 
http://purl.obolibrary.org/obo/PO_0006043 ,integument epidermis 
http://purl.obolibrary.org/obo/PO_0004703 ,carpel primordium 
http://purl.obolibrary.org/obo/PO_0030013 ,non-vascular leaf meristematic apical cell 
http://purl.obolibrary.org/obo/PO_0007615 ,flower development stage 
http://purl.obolibrary.org/obo/PO_0007077 ,2.08 main shoot and axillary shoots visible at eight nodes stage 
http://purl.obolibrary.org/obo/PO_0007117 ,SE.02 two nodes or internodes visible stage 
http://purl.obolibrary.org/obo/PO_0006204 ,sporocyte 
http://purl.obolibrary.org/obo/PO_0025326 ,keel petal 
http://purl.obolibrary.org/obo/PO_0025284 ,embryo apical cell 
http://purl.obolibrary.org/obo/PO_0007090 ,SE.13 thirteen nodes or internodes visible stage 
http://purl.obolibrary.org/obo/PO_0030074 ,archesporium 
http://purl.obolibrary.org/obo/PO_0007619 ,ovule development stage 
http://purl.obolibrary.org/obo/PO_0006017 ,helobial endosperm 
http://purl.obolibrary.org/obo/PO_0009080 ,spikelet rachilla 
http://purl.obolibrary.org/obo/PO_0009060 ,calyx 
http://purl.obolibrary.org/obo/PO_0025386 ,cuticular wax 
http://purl.obolibrary.org/obo/PO_0009071 ,anther wall tapetum 
http://purl.obolibrary.org/obo/PO_0025227 ,tetrad of megaspores 
http://purl.obolibrary.org/obo/PO_0009085 ,exocarp 
http://purl.obolibrary.org/obo/PO_0025298 ,fruit operculum 
http://purl.obolibrary.org/obo/PO_0025587 ,free sepal 
http://purl.obolibrary.org/obo/PO_0007535 ,A1 root initials formation stage 
http://purl.obolibrary.org/obo/PO_0025404 ,phyllome marginal meristem 
http://purl.obolibrary.org/obo/PO_0001070 ,palea differentiation and expansion stage 
http://purl.obolibrary.org/obo/PO_0001057 ,fully expanded lemma stage 
http://purl.obolibrary.org/obo/PO_0000020 ,starch sheath cell 
http://purl.obolibrary.org/obo/PO_0000066 ,epithem cell 
http://purl.obolibrary.org/obo/PO_0020095 ,polar nucleus 
http://purl.obolibrary.org/obo/PO_0006326 ,inflorescence axis internode 
http://purl.obolibrary.org/obo/PO_0009005 ,root 
http://purl.obolibrary.org/obo/PO_0025316 ,axillary hair 
http://purl.obolibrary.org/obo/PO_0030084 ,amphithecium 
http://purl.obolibrary.org/obo/PO_0025413 ,primary leaf vein 
http://purl.obolibrary.org/obo/PO_0009064 ,receptacle 
http://purl.obolibrary.org/obo/PO_0004503 ,stigma cell differentiation stage 
http://purl.obolibrary.org/obo/PO_0025382 ,substomatal cavity 
http://purl.obolibrary.org/obo/PO_0006304 ,L2 
http://purl.obolibrary.org/obo/PO_0030061 ,tmema 
http://purl.obolibrary.org/obo/PO_0025335 ,phyllode leaf 
http://purl.obolibrary.org/obo/PO_0000065 ,phloem pole pericycle cell 
http://purl.obolibrary.org/obo/PO_0020029 ,obturator 
http://purl.obolibrary.org/obo/PO_0025479 ,basal root primordium 
http://purl.obolibrary.org/obo/PO_0025440 ,shoot axis cambial zone 
http://purl.obolibrary.org/obo/PO_0020062 ,elaiosome 
http://purl.obolibrary.org/obo/PO_0009068 ,connective 
