 "entity_uri" , "entity_name" , "syn" ,
 "http://purl.obolibrary.org/obo/PO_0007626" , "D megaspore degeneration stage" , "ovule stage 3-I in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007626" , "D megaspore degeneration stage" , "ovule stage OV6" ,
 "http://purl.obolibrary.org/obo/PO_0025601" , "staminate inflorescence" , "male inflorescence" ,
 "http://purl.obolibrary.org/obo/PO_0007019" , "BO.05 flag leaf sheath opened stage" , "5.04-flag leaf sheath extending in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007019" , "BO.05 flag leaf sheath opened stage" , "first awns visible" ,
 "http://purl.obolibrary.org/obo/PO_0007019" , "BO.05 flag leaf sheath opened stage" , "5.04-flag leaf sheath extending in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007019" , "BO.05 flag leaf sheath opened stage" , "5.04-flag leaf sheath extending in barley" ,
 "http://purl.obolibrary.org/obo/PO_0009086" , "endocarp" , "citrus flesh" ,
 "http://purl.obolibrary.org/obo/PO_0009086" , "endocarp" , "inner epidermis of pericarp" ,
 "http://purl.obolibrary.org/obo/PO_0009086" , "endocarp" , "citrus pulp" ,
 "http://purl.obolibrary.org/obo/PO_0020006" , "funicle" , "funiculus" ,
 "http://purl.obolibrary.org/obo/PO_0000040" , "adventitious root nodule" , "stem primordium" ,
 "http://purl.obolibrary.org/obo/PO_0009102" , "short tassel branch" , "third order tassel branch" ,
 "http://purl.obolibrary.org/obo/PO_0001007" , "pollen development stage" , "pollen development in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0020016" , "foot layer" , "nexine 1" ,
 "http://purl.obolibrary.org/obo/PO_0009046" , "flower" , "floret" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "R2 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "kernel watery ripe" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "8.01-kernel watery ripe in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "caryopsis watery ripe" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "Stage R4 Full pod in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "blister stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "7.01-blister stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "FF.02 fruit size 50% in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "8.01-kernel watery ripe in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "8.01-kernel watery ripe in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "7.2 milk stage/embryo 2" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "BBCH principal growth stage 71" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "beginning of grain development, kernels at blister stage, 16% dry matter" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "Zadok scale-71, Feekes scale-10.54, Haun scale-12.1" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "tomato immature green" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "7.03 Pod 50% of final length in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007029" , "whole plant fruit formation stage 30 to 50%" , "watery ripe" ,
 "http://purl.obolibrary.org/obo/PO_0008001" , "fruit distal end" , "blossom end" ,
 "http://purl.obolibrary.org/obo/PO_0009008" , "plant organ" , "simple plant organ" ,
 "http://purl.obolibrary.org/obo/PO_0009008" , "plant organ" , "compound plant organ" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "Zadok scale-11, Haun scale-1.+" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "Zea V01 stage" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "V1 in maize " ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "maize growth stage-1.2" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "2.02-first leaf unfolded in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "rice growth stage-2.1" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "1.01 Unifoliolate leaves unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "pre tillering" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "2.02-first leaf unfolded in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "2.02-first leaf unfolded in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "1-4 leaf stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "BBCH growth stage 11" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "1.02-one to two leaves in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "1.2 1-2 leaves in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "2.02-first leaf unfolded in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "LP.01 one leaf visible in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007094" , "LP.01 one leaf visible stage" , "VC stage in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0020002" , "anther wall endothecium" , "anther sac hypodermis" ,
 "http://purl.obolibrary.org/obo/PO_0001013" , "H late unicellular microspore stage" , "pollen stage 7 in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001013" , "H late unicellular microspore stage" , "stamen stage ST6-1" ,
 "http://purl.obolibrary.org/obo/PO_0009007" , "portion of plant tissue" , "plant tissue" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "maize growth stage-1.1" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "2.01-first leaf through coleoptile in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "Oryza first leaf through coleoptile" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "sorghum growth stage-0" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "cotyledons fully open in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "1.01-seedling emergence in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "01-seedling emergence in sorghum" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "2.01-first leaf through coleoptile in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "1.00 imperfect leaf unrolled" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "Triticeae first leaf through coleoptile" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "2.01-first leaf through coleoptile in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "Zadok scale-10, Feekes scale-1" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "VE stage in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "Sorghum seedling emergence" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "VE in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "BBCH growth stage 09" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "2.01-first leaf through coleoptile in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "BBCH growth stage 10" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "1.00 Cotyledon visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "hypocotyl and cotyledon emergence in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "1.1 seedling emergence in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "LP.00 cotyledon visible" ,
 "http://purl.obolibrary.org/obo/PO_0007049" , "cotyledon emergence stage" , "cotyledon emergence in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "BBCH principal growth stage 89" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "fully ripe grain hard, difficult to divide by thumbnail in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "fully ripe" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "FR.04 fruit ripening complete in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "10-ripening in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "8.09 Final ripening in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "tomato fully red ripe fruit" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "dry seed in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "10-ripening in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "10-ripening in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "9.2 dry kernel in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "dry kernel in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "10-ripening in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "10.02-kernel hard" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "09-mature grain stage" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "fully ripe kernels hard and shiny about 65% dry matter in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "9.02 dry kernel in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007038" , "whole plant fruit ripening complete stage" , "10.01-kernel medium hard" ,
 "http://purl.obolibrary.org/obo/PO_0020122" , "inflorescence axis" , "inflorescence rachis" ,
 "http://purl.obolibrary.org/obo/PO_0020122" , "inflorescence axis" , "first order inflorescence branch" ,
 "http://purl.obolibrary.org/obo/PO_0000036" , "leaf vascular system" , "leaf venation" ,
 "http://purl.obolibrary.org/obo/PO_0008024" , "petiole proximal end" , "petiole base" ,
 "http://purl.obolibrary.org/obo/PO_0020148" , "shoot apical meristem" , "primary shoot meristem" ,
 "http://purl.obolibrary.org/obo/PO_0001011" , "A microsporogenous mass stage" , "pollen stage 1 in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0009020" , "meristem L1 layer" , "tunica " ,
 "http://purl.obolibrary.org/obo/PO_0006036" , "root epidermis" , "epiblem" ,
 "http://purl.obolibrary.org/obo/PO_0006036" , "root epidermis" , "rhizodermis" ,
 "http://purl.obolibrary.org/obo/PO_0025083" , "strobilus" , "cono (Spanish)" ,
 "http://purl.obolibrary.org/obo/PO_0025083" , "strobilus" , "cone" ,
 "http://purl.obolibrary.org/obo/PO_0005702" , "aerenchyma" , "portion of aerenchyma tissue" ,
 "http://purl.obolibrary.org/obo/PO_0001083" , "inflorescence development stage" , "panicle development" ,
 "http://purl.obolibrary.org/obo/PO_0001023" , "rapid elongation of vascular leaf lamina stage" , "P4 stage" ,
 "http://purl.obolibrary.org/obo/PO_0001023" , "rapid elongation of vascular leaf lamina stage" , "leaf stage P4" ,
 "http://purl.obolibrary.org/obo/PO_0001051" , "vascular leaf initiation stage" , "leaf initiation in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001021" , "formation of ligule primordium stage" , "leaf stage P3" ,
 "http://purl.obolibrary.org/obo/PO_0001021" , "formation of ligule primordium stage" , "P3 stage" ,
 "http://purl.obolibrary.org/obo/PO_0007131" , "seedling development stage" , "seedling growth in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007131" , "seedling development stage" , "seedling in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "FR.02 mid stage of fruit ripening in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "10.01-soft dough in sorghum" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "soft dough" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "tomato orange fruit" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "7.4 late dough stage/embryo 4 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "9.02-soft dough in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "Stage R6 Full seed in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "BBCH principal growth stage 85" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "embryo stage 4 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "8.05 Mid ripening in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "dough stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "R3 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "Zadok scale-85, Feekes scale-11.2" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "9.02-soft dough in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "9.02-soft dough in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007031" , "mid whole plant fruit ripening stage" , "DNA degradation (endosperm) in maize" ,
 "http://purl.obolibrary.org/obo/PO_0009009" , "plant embryo" , "germ" ,
 "http://purl.obolibrary.org/obo/PO_0001014" , "I first mitotic division stage" , "pollen stage 8 in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001014" , "I first mitotic division stage" , "stamen stage ST6-2" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "5.1 anthesis in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "sorghum growth stage 8" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "07-anthesis in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "pollen shed in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "4 flowering in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "rice growth stage-6.1" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "anthesis in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "BBCH principal growth stage 6" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "5.2 silking in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "5 flowering in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "07-anthesis in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "5.01-anthesis in maize " ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "R1 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "6 Flowering in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "07-anthesis in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "anthesis stage" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "5.02-silking in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "09-flowering in sorghum" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "silk emergence in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "6.1-flowering stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "flowering in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007016" , "whole plant flowering stage" , "VT in maize" ,
 "http://purl.obolibrary.org/obo/PO_0004701" , "short shoot" , "bud spur" ,
 "http://purl.obolibrary.org/obo/PO_0004701" , "short shoot" , "brachyblast" ,
 "http://purl.obolibrary.org/obo/PO_0001003" , "vascular leaf anlagen formation stage" , "leaf stage P0" ,
 "http://purl.obolibrary.org/obo/PO_0001003" , "vascular leaf anlagen formation stage" , "P0 stage" ,
 "http://purl.obolibrary.org/obo/PO_0008007" , "nucellar projection" , "<new synonym>" ,
 "http://purl.obolibrary.org/obo/PO_0009027" , "megasporophyll" , "macrosporophyll" ,
 "http://purl.obolibrary.org/obo/PO_0001008" , "C callose wall formation in pollen mother cells stage" , "pollen mother cell stage" ,
 "http://purl.obolibrary.org/obo/PO_0001008" , "C callose wall formation in pollen mother cells stage" , "pollen stage 3 in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0025323" , "flower fascicle" , "bundle" ,
 "http://purl.obolibrary.org/obo/PO_0007537" , "C3.2 maturation of phloem elements in root." , "maturation phloem elements of crown root." ,
 "http://purl.obolibrary.org/obo/PO_0007537" , "C3.2 maturation of phloem elements in root." , "maturation phloem elements of primary root." ,
 "http://purl.obolibrary.org/obo/PO_0007537" , "C3.2 maturation of phloem elements in root." , "maturation phloem elements of lateral root." ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "9.01-early dough" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "tomato turning stage" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "FR.01 early stage of fruit ripening in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "R4 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "9.01-early dough in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "8.03 Early ripening in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "9.01-early dough in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "7.3 early dough stage/embryo 3 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "rice growth stage-8.1" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "early dough stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "8.1-early dough stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "7 linear grain-filling in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "embryo stage 3 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "dough stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "7.03-early dough in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "early dough, kernel content soft, about 45% dry matter" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "BBCH principal growth stage 83" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "09-dough development" ,
 "http://purl.obolibrary.org/obo/PO_0007001" , "early whole plant fruit ripening stage" , "9.01-early dough in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "cereal plant ontology " ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "rice growth stage" ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "plant growth stages in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "maize growth stage" ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "Solanaceae whole plant growth stages" ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "sorghum growth stage" ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "wheat, barley and oat growth stage" ,
 "http://purl.obolibrary.org/obo/PO_0007033" , "whole plant development stage" , "plant growth stage ontology" ,
 "http://purl.obolibrary.org/obo/PO_0020144" , "apical meristem" , "primary meristem" ,
 "http://purl.obolibrary.org/obo/PO_0004011" , "initial cell" , "stem cell" ,
 "http://purl.obolibrary.org/obo/PO_0008014" , "filament vascular system" , "filament vein" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "Stage V6 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "Zadok scale-, Haun scale-6.+" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "7 leaves unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "ear initiation in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "1.07 6th trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "maize growth stage-3.1" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "LP.07 seven leaves visible in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "seventh leaf unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "seven rosette leaves" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "2.08-seven leaves unfolded in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "2.08-seven leaves unfolded in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "2.08-seven leaves unfolded in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "7-leaf in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "2.08-seven leaves unfolded in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "mid-whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "Triticeae seven leaves unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "BBCH growth stage 17" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "6-8 leaves in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "3.01-ear initiation" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "V7 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "3.1 ear initiation/mid-whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007063" , "LP.07 seven leaves visible stage" , "7 rosette leaf in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0009087" , "mesocarp" , "albedo" ,
 "http://purl.obolibrary.org/obo/PO_0007629" , "G eight nucleate megagametophyte stage" , "ovule stage 3-V in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007629" , "G eight nucleate megagametophyte stage" , "ovule stage OV9" ,
 "http://purl.obolibrary.org/obo/PO_0020040" , "leaf base" , "leaf sheath base" ,
 "http://purl.obolibrary.org/obo/PO_0003005" , "shoot-borne nodal root" , "nodal root" ,
 "http://purl.obolibrary.org/obo/PO_0000005" , "cultured plant cell" , "cell suspension" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "BBCH principal growth stage 2" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "03-tillering in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "2 axillary Shoot Formation in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "rice growth stage-3" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "03-tillering in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "03-tillering in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "2 formation of axillary shoot in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "formation of side shoot" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "03-tillering stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007073" , "2 formation of axillary shoot stage" , "tillering" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "3.06-main shoot and five tillers in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "main shoot and five tillers in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "main shoot and five tillers in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "BBCH growth stage 25" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "Zadok scale-25" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "3.06-main shoot and five tillers in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007093" , "2.05 main shoot and axillary shoots visible at five nodes stage" , "main shoot and five tillers in oat" ,
